"ATCOCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1400EB0028","esuadamw",,,"Cavendish School",,,,"Cavendish School",,"Eldon Road",,,,"opp",,"W","N0076015","Downside","Eastbourne",,,,,,0,"U",559391,100253,0.25951814307,50.7799553146,"BCT","MKD","PTP",,,,"079",2006-11-21 00:00:00,2010-08-10 15:04:00,2,"rev","act"
"1400EB0060","esuadgdm",,,"Saxon Place",,,,"Saxon Place",,"Willingdon Road",,,,"opp",,"S","N0076015","Downside","Eastbourne",,,,,,0,"U",559512,100766,0.26145546092,50.7845316659,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2013-02-19 16:30:00,1,"rev","act"
"1400EB0029","esuadapa",,,"Victoria Drive",,,,"Library",,"Eldon Road",,,,"adj",,"W","N0076015","Downside","Eastbourne",,,,,,0,"U",559130,100238,0.25581256128,50.7798921517,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-08-10 15:08:00,2,"del","del"
"1400EB0030","esuadapd",,,"Victoria Drive",,"Victoria Drive",,"Victoria Drive",,"Eldon Road",,,,"nr",,"E","N0076015","Downside","Eastbourne",,,,,,0,"U",559123,100253,0.25571983864,50.780028855,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-08-10 15:20:00,2,"rev","act"
"1400EB10065","esudjpmg",,,"Warren Hill Car Park",,,,"Car Park",,"Warren Hill",,,,"opp",,"NW","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",558735,97834,0.24917786744,50.7583988006,"BCT","CUS","OTH",,,,"079",2012-02-01 10:31:00,2015-10-19 11:13:00,1,"del","del"
"1400EB10008","esudgtga",,,"Bullock Down Farm",,"Bullock Down Farm",,"Bullock Down Farm",,"Beachy Head Road",,,,"adj",,"N","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",559218,96635,0.25550216649,50.7474928097,"BCT","CUS","PPT",,,,"079",2009-08-10 16:55:00,2017-12-08 10:51:00,3,"rev","act"
"1400EB81569","esuagmdm",,,"Beachy Head Pub",,,,"Beachy Head",,"Beachy Head Road",,,,"opp",,"SW","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",558987,95770,0.25185753438,50.7397834477,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2016-11-09 13:51:00,1,"rev","act"
"1400EB10011","esudgtgm",,,"Black Robin Farm",,"Black Robin Farm",,"Black Robin Farm",,"Beachy Head Road",,,,"opp",,"S","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",559016,97407,0.25297431555,50.7544850613,"BCT","CUS","PPT",,,,"079",2009-08-10 17:00:00,2016-11-09 14:18:00,2,"rev","act"
"1400EB10004","esudgtdm",,,"Hodcombe Farm",,"Hodcombe Farm",,"Hodcombe Farm",,"Beachy Head Road",,,,"opp",,"W","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",557162,95533,0.22591290972,50.7381501679,"BCT","CUS","PPT",,,,"079",2009-08-10 16:44:00,2016-11-09 14:23:00,2,"rev","act"
"1400EB10005","esudgtdp",,,"Hodcombe Farm",,"Hodcombe Farm",,"Hodcombe Farm",,"Beachy Head Road",,,,"adj",,"E","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",557156,95547,0.22583391222,50.7382775922,"BCT","CUS","PPT",,,,"079",2009-08-10 16:45:00,2016-11-09 14:23:00,1,"rev","act"
"1400EB10006","esudgtdt",,,"Beachy Head",,"Beachy Head",,"Beachy Head",,"Beachy Head Road",,,,"opp",,"E","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",558624,95668,0.24667331783,50.7389660895,"BCT","MKD","PPT",,,,"079",2009-08-10 16:50:00,2016-11-09 13:46:00,2,"rev","act"
"1400EB10003","esudgtdg",,,"Belle Tout",,"Belle Tout",,"Belle Tout Lighthouse",,"Beachy Head Road",,,,"opp",,"E","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",556767,95435,0.22027786172,50.7373762223,"BCT","MKD","PPT",,,,"079",2009-08-10 16:40:00,2016-11-09 13:59:00,2,"rev","act"
"1400EB10064","esudjpmd",,,"Warren Hill Car Park",,,,"Car Park",,"Warren Hill",,,,"adj",,"SE","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",558758,97843,0.24950757149,50.7584733854,"BCT","CUS","OTH",,,,"079",2012-02-01 10:24:00,2016-04-05 13:00:00,2,"rev","act"
"1400EB10007","esudgtdw",,,"Beachy Head",,"Beachy Head",,"Beachy Head",,"Beachy Head Road",,,,"adj",,"W","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",558725,95666,0.2481026663,50.7389205446,"BCT","MKD","PPT",,,,"079",2009-08-10 16:50:00,2016-11-09 13:53:00,3,"rev","act"
"1400EB81567","esuagmdj",,,"Beachy Head Pub",,,,"Beachy Head",,"Beachy Head Road",,,,"o/s",,"NE","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",559042,95879,0.25268337877,50.7407478394,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2016-11-09 13:52:00,1,"rev","act"
"1400EB10002","esudgtdj",,,"Belle Tout",,"Belle Tout",,"Belle Tout Lighthouse",,"Beachy Head Road",,,,"adj",,"W","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",556717,95415,0.21956135029,50.7372099876,"BCT","MKD","PPT",,,,"079",2009-08-10 16:39:00,2017-12-08 10:47:00,3,"rev","act"
"1400EB10010","esudgtgj",,,"Black Robin Farm",,"Black Robin Farm",,"Black Robin Farm",,"Beachy Head Road",,,,"adj",,"N","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",559004,97397,0.25280001914,50.7543984895,"BCT","MKD","PPT",,,,"079",2009-08-10 16:58:00,2017-12-08 10:50:00,3,"rev","act"
"1400EB10009","esudgtgd",,,"Bullock Down Farm",,"Bullock Down Farm",,"Bullock Down Farm",,"Beachy Head Road",,,,"opp",,"S","N0076459","Beachy Head","Eastbourne",,,,,,0,"U",559234,96637,0.25572963811,50.7475063964,"BCT","CUS","PPT",,,,"079",2009-08-10 16:55:00,2017-12-08 10:52:00,3,"rev","act"
"1400EB0204","esuadpat",,,"Hospital Gardens",,,,"Hospital Gardens",,"Chesterfield Road",,,,"o/s",,"NW","N0076463","Meads","Eastbourne",,,,,,0,"U",560386,97494,0.27241818751,50.7548901631,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-08-17 17:08:00,2,"rev","act"
"1400EB0195","esuadmwj",,,"Jevington Gardens",,,,"Jevington Gardens",,"Grange Road",,,,"opp",,"N","N0076463","Meads","Eastbourne",,,,,,0,"U",560843,98161,0.27918278609,50.7607571272,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2018-03-19 12:33:00,2,"rev","act"
"1400EB10031","esudjgag",,,"Naomi Close",,,,"Naomi Close",,"Carlisle Road",,,,"opp",,"W","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560284,98220,0.27128920814,50.76144182,"BCT","MKD","OTH",,,,"079",2010-09-16 15:01:00,2018-03-19 12:37:00,1,"rev","act"
"1400EB0197","esuadmwp",,,"Eastbourne College",,,,"Grange Road",,"Blackwater Road",,,,"nr",,"E","N0076463","Meads","Eastbourne",,,,,,0,"U",560756,98494,0.27809561469,50.7637733842,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-08-17 16:56:00,1,"rev","act"
"1400EB0198","esuadmwt",,,"Wargrave House",,,,"Wargrave House",,"Blackwater Road",,,,"adj",,"E","N0076463","Meads","Eastbourne",,,,,,0,"U",560601,98468,0.27588828446,50.763582649,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:51:00,3,"rev","act"
"1400EB0194","esuadmwg",,,"Jevington Gardens",,,,"Jevington Gardens",,"Grange Road",,,,"adj",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560863,98121,0.27944865331,50.7603921685,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-08-17 16:56:00,1,"rev","act"
"1400EB0196","esuadmwm",,,"Eastbourne College",,,,"Eastbourne College",,"Grange Road",,,,"o/s",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560809,98471,0.27883645885,50.7635520437,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-08-17 16:56:00,1,"rev","act"
"1400EB0205","esuadpaw",,,"Cliff Road",,,,"Cliff Road",,"King Edwards Parade",,,,"adj",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",560208,97323,0.26982246111,50.7534027526,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:04:00,3,"del","del"
"1400EB0207","esuadpdg",,,"Edensor Road",,,,"Rowsley Road",,"Wellcombe Crescent",,,,"opp",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",559779,97299,0.26373540967,50.7533052515,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2006-12-18 23:39:00,1,"rev","act"
"1400EB0208","esuadpdj",,,"Chesterfield Road",,,,"Dalton Road",,"Milnthorpe Road",,,,"adj",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560183,97717,0.26963962356,50.7569499557,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-08-17 17:15:00,3,"rev","act"
"1400EB0209","esuadpdm",,,"St John's Road",,,,"Meads Road",,"Milnthorpe Road",,,,"before",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560162,97882,0.26941387287,50.7584383629,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:45:00,3,"rev","act"
"1400EB0202","esuadpam",,,"The Ship",,,,"Darley Road",,"Meads Street",,,,"opp",,"N","N0076463","Meads","Eastbourne",,,,,,0,"U",560052,97505,0.26769182604,50.7550811276,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-08-17 17:07:00,3,"rev","act"
"1400EB0190","esuadmtp",,,"Winter Garden",,,,"Winter Garden",,"Compton Street",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",561241,98384,0.28491875521,50.7626505205,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2018-03-19 12:56:00,4,"rev","act"
"1400EB0193","esuadmwd",,,"Grand Hotel",,,,"Grand Hotel",,"Compton Street",,,,"adj",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",561060,98129,0.28224297539,50.7604094537,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-03-19 12:20:00,5,"rev","act"
"1400EB0206","esuadpda",,,"Foot of Beachy Head",,,,"Bede's School",,"Duke's Drive",,,,"nr",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",560121,97244,0.2685558125,50.7527168797,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-19 12:17:00,4,"rev","act"
"1400EB0201","esuadpaj",,,"Dalton Road",,,,"Dalton Road",,"Meads Street",,,,"opp",,"NW","N0076463","Meads","Eastbourne",,,,,,0,"U",560029,97708,0.26745419406,50.7569115347,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:09:00,3,"rev","act"
"1400EB0383","esuagadj",,,"Cornish Close",,,,"Cornish Close",,"Larkspur Drive",,,,"opp",,"W","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561855,103833,0.29601525132,50.8114408814,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-13 15:46:00,3,"rev","act"
"1400EB0396","esuagajd",,,"Alverstone Close",,,,"Alverstone Close",,"Milfoil Drive",,,,"adj",,"N","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561747,103608,0.29438452568,50.8094493284,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-13 15:41:00,3,"rev","act"
"1400EB0387","esuagadw",,,"Causeway School",,,,"Causeway School",,"Larkspur Drive",,,,"adj",,"N","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561515,103499,0.29104652693,50.8085346053,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-13 15:45:00,3,"rev","act"
"1400EB0394","esuagagw",,,"Shinewater Lane",,,,"Shinewater Lane",,"Milfoil Drive",,,,"opp",,"NW","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561950,103313,0.29713328327,50.8067419948,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 17:21:00,2,"rev","act"
"1400EB0192","esuadmwa",,,"Grand Hotel",,,,"Grand Hotel",,"Compton Street",,,,"opp",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",561070,98169,0.28240213193,50.7607660991,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-03-19 12:22:00,2,"rev","act"
"1400EB10035","esudjgat",,,"Brighton University",,,,"Brighton University",,"Carlisle Road",,,,"adj",,"E","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560121,98210,0.26897563066,50.7613969286,"BCT","MKD","PTP",,,,"079",2010-09-16 15:30:00,2018-03-19 11:59:00,1,"rev","act"
"1400EB0395","esuagaja",,,"Shinewater Lane",,,,"Shinewater Lane",,"Milfoil Drive",,,,"adj",,"SE","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561891,103400,0.29633497146,50.8075401929,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 17:23:00,2,"rev","act"
"1400EB0388","esuagaga",,,"Bembridge Road",,,,"Bembridge Road",,"Larkspur Drive",,,,"opp",,"NW","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561582,103344,0.29192848541,50.8071232099,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 17:04:00,2,"rev","act"
"1400EB10066","esudjpmj",,,"Bede's School",,,,"Bede's School",,"Upper Duke's Drive",,,,"adj",,"NW","N0076463","Meads","Eastbourne",,,,,,0,"U",560024,97151,0.26714147955,50.751907949,"BCT","MKD","OTH",,,,"079",2012-02-01 10:54:00,2018-03-19 12:17:00,7,"rev","act"
"1400EB10067","esudjpmp",,,"Western Lawns",,,,"Grand Hotel",,"King Edward's Parade",,,,"adj",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",561186,98116,0.28402227941,50.7602576868,"BCT","MKD","OTH",,,,"079",2012-02-01 13:35:00,2018-03-19 12:25:00,6,"rev","act"
"1400EB0389","esuagagd",,,"Bembridge Road",,,,"Honeysuckle Close",,"Larkspur Drive",,,,"adj",,"SE","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561665,103264,0.29307027607,50.8063812472,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 17:07:00,2,"rev","act"
"1400EB0390","esuagagj",,,"Foxglove Road",,,,"Foxglove Road",,"Larkspur Drive",,,,"opp",,"NW","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561820,102986,0.29514580336,50.8038400918,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-01 17:11:00,2,"rev","act"
"1400EB75159","esuagjtp",,,"Chelmsford Court",,,,"Carlisle Road",,"Granville Road",,,,"adj",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560585,98156,0.27552557602,50.7607835954,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:06:00,2,"rev","act"
"1400EB10070","esudjpta",,,"All Saints",,,,"All Saints",,"King Edward's Parade",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",560442,97482,0.27320620509,50.7547668721,"BCT","MKD","OTH",,,,"079",2012-02-01 13:59:00,2018-03-19 11:56:00,4,"rev","act"
"1400EB0391","esuagagm",,,"Foxglove Road",,,,"Foxglove Road",,"Larkspur Drive",,,,"adj",,"SE","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561849,102970,0.29554996501,50.8036882333,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-01 17:12:00,2,"rev","act"
"1400EB0392","esuagagp",,,"Sorrel Drive",,,,"Car Park",,"Sorrel Drive",,,,"opp",,"NW","N0079150","Shinewater","Eastbourne",,,,,,0,"U",562111,103179,0.29935721328,50.8054929746,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 17:18:00,2,"rev","act"
"1400EB0191","esuadmtw",,,"Winter Garden",,,,"Winter Garden",,"Compton Street",,,,"adj",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",561231,98397,0.28478277323,50.7627701078,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2018-03-19 12:54:00,4,"rev","act"
"1400EB10036","esudjgaw",,,"Naomi Close",,,,"Naomi Close",,"Carlisle Road",,,,"adj",,"E","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560265,98231,0.27102482039,50.7615459045,"BCT","MKD","TIP",,,,"079",2010-09-16 15:34:00,2018-03-19 12:37:00,1,"rev","act"
"1400EB0393","esuagagt",,,"Sorrel Drive",,,,"Sorrel Drive",,"Milfoil Drive",,,,"adj",,"SE","N0079150","Shinewater","Eastbourne",,,,,,0,"U",562099,103207,0.2991994054,50.8057479176,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 17:19:00,2,"rev","act"
"1400EB0397","esuagajg",,,"Alverstone Close",,,,"Alverstone Close",,"Milfoil Drive",,,,"opp",,"S","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561740,103706,0.29432840693,50.8103318423,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2010-10-01 17:26:00,2,"rev","act"
"1400EB10033","esudjgam",,,"Hillbrow",,,,"Gaudick Close",,"Gaudick Road",,,,"opp",,"S","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560089,98054,0.26845448775,50.7600040041,"BCT","MKD","OTH",,,,"079",2010-09-16 15:19:00,2018-03-19 12:29:00,2,"rev","act"
"1400EB0200","esuadpag",,,"St John's Road",,,,"Gaudick Road",,"Meads Road",,,,"opp",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",560119,97890,0.26880820514,50.7585221032,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:47:00,5,"rev","act"
"1400EB10048","esudjgpg",,,"Cornish Close",,,,"Cornish Close",,"Larkspur Drive",,,,"adj",,"E","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561829,103842,0.29565048683,50.8115290076,"BCT","CUS","OTH",,,,"079",2010-10-01 17:39:00,2015-10-21 12:32:00,1,"del","del"
"1400EB0384","esuagadm",,,"Hadlow Avenue",,,,"Hadlow Avenue",,"Larkspur Drive",,,,"adj",,"E","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561611,103832,0.29255441764,50.8114999679,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 16:44:00,2,"rev","act"
"1400EB75071","esuagjaj",,,"Cunningham Drive",,,,"Princes Road",,"Beatty Road",,,,"opp",,"W","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563225,100935,0.31415738732,50.7850176456,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:40:00,2,"rev","act"
"1400EB75135","esuagjpa",,,"Sturdee Close",,,,"Sturdee Close",,"Ramsay Way",,,,"opp",,"NW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563750,101122,0.32168181569,50.786549958,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:46:00,3,"rev","act"
"1400EB0260","esuadtag",,,"Aylesbury Avenue",,,,"Aylesbury Avenue",,"Ramsay Way",,,,"opp",,"W","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563287,101458,0.31526834679,50.7896994719,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:17:00,3,"rev","act"
"1400EB10068","esudjpmt",,,"Western Lawns",,,,"Grand Hotel",,"King Edward's Parade",,,,"opp",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",561172,98122,0.28382657276,50.7603154848,"BCT","CUS","OTH",,,,"079",2012-02-01 13:38:00,2018-03-19 12:26:00,7,"rev","act"
"1400EB10032","esudjgaj",,,"Brighton University",,,,"Brighton University",,"Carlisle Road",,,,"opp",,"W","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560193,98207,0.26999435293,50.7613501162,"BCT","MKD","PTP",,,,"079",2010-09-16 15:10:00,2018-03-19 12:01:00,2,"rev","act"
"1400EB0261","esuadtaj",,,"Aylesbury Avenue",,,,"Aylesbury Avenue",,"Ramsay Way",,,,"adj",,"E","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563250,101481,0.31475407642,50.7899165443,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:25:00,4,"rev","act"
"1400EB0248","esuadptm",,,"Ramsay Way",,,,"Ramsay Way",,"Princes Road",,,,"opp",,"N","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563185,101529,0.31385398695,50.7903661214,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 12:13:00,2,"rev","act"
"1400EB0385","esuagadp",,,"Hadlow Avenue",,,,"Hadlow Avenue",,"Larkspur Drive",,,,"opp",,"SW","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561523,103770,0.29127913896,50.8109674026,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 16:50:00,2,"rev","act"
"1400EB0386","esuagadt",,,"Causeway School",,,,"Causeway School",,"Larkspur Drive",,,,"opp",,"S","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561521,103514,0.29113820867,50.8086677138,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 16:52:00,2,"rev","act"
"1400EB10015","esudgwma",,,"Carlisle Road",,"Carlisle Road",,"University of Brighton",,"Carlisle Road",,"Ascham Place",,"adj",,"W","N0076463","Meads","Eastbourne",,,,,,0,"U",560205,98205,0.27016348735,50.761328835,"BCT","MKD","OTH",,,,"079",2010-04-08 10:20:00,2012-12-04 16:21:00,1,"del","del"
"1400EB0257","esuadpwp",,,"Hardy Drive",,,,"Shops",,"Beatty Road",,,,"opp",,"NE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563516,101043,0.31832994456,50.7859061181,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-01 12:23:00,3,"rev","act"
"1400EB0258","esuadpwt",,,"Wade Close",,,,"Wade Close",,"Ramsay Way",,,,"adj",,"SE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563607,101265,0.31971852285,50.7878751793,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-11-19 13:39:00,3,"rev","act"
"1400EB10013","esudgwjt",,,"University of Brighton",,,,"University of Brighton",,"Gaudick Road",,"Carlisle Road",,"adj",,"NW","N0076463","Meads","Eastbourne",,,,,,0,"U",560043,98130,0.26783584165,50.7606995843,"BCT","MKD","OTH",,,,"079",2010-04-08 10:13:00,2012-12-04 16:20:00,1,"del","del"
"1400EB0364","esuadwpj",,,"Larkspur Drive",,,,"Larkspur Drive",,"Friday Street",,,,"adj",,"N","N0079150","Shinewater","Eastbourne",,,,,,0,"U",561879,103870,0.29637192431,50.8117666364,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-01 16:39:00,3,"rev","act"
"1400EB0163","esuadmga",,,"B and Q",,,,"B and Q",,"Lottbridge Drove",,,,"adj",,"NW","N0080097","Highfield","Eastbourne",,,,,,0,"U",561071,102110,0.28414130037,50.7961774177,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-01-03 14:12:00,5,"rev","act"
"1400EB0249","esuadptp",,,"Ramsay Way",,,,"Church",,"Princes Road",,,,"nr",,"S","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563210,101687,0.31427849739,50.7917787536,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 12:15:00,2,"rev","act"
"1400EB0262","esuadtam",,,"Columbus Drive",,,,"Hardy Drive",,"Ramsay Way",,,,"opp",,"NW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563876,101020,0.32342231037,50.7855978982,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:27:00,3,"rev","act"
"1400EB0162","esuadmdw",,,"B and Q",,,,"Aldi",,"Lottbridge Drove",,,,"opp",,"SE","N0080097","Highfield","Eastbourne",,,,,,0,"U",560957,102223,0.28257455114,50.7972244146,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-01-03 14:15:00,7,"rev","act"
"1400EB10093","esudmptp",,,"Morrisons",,,,"Morrisons",,"Lottbridge Drove",,,,"adj",,"SE","N0080097","Highfield","Eastbourne",,,,,,1,"U",561085,102121,0.28434460417,50.7962723693,"BCT","MKD","TIP",,,,"079",2017-09-14 09:39:00,2018-01-03 14:13:00,1,"rev","act"
"1400EB0244","esuadpta",,,"Sovereign Roundabout North",,,,"Coach Park",,"Lottbridge Drove",,,,"NW-bound",,"NW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563046,100765,0.31154493681,50.7835404776,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2010-10-01 12:09:00,2,"rev","act"
"1400EB0280","esuadtgd",,,"Gardners Books",,,,"Gardners Books",,"Willingdon Drove",,,,"adj",,"SW","N0080097","Highfield","Eastbourne",,,,,,0,"U",561341,102193,0.28800562122,50.7968481648,"BCT","MKD","PTP",,,,"079",2006-11-21 00:00:00,2018-01-03 14:17:00,3,"rev","act"
"1400EB0283","esuadtgp",,,"Gardners Books",,,,"Becks Garage",,"Willingdon Drove",,,,"opp",,"NE","N0080097","Highfield","Eastbourne",,,,,,0,"U",561300,102200,0.28742741192,50.7969224657,"BCT","MKD","PTP",,,,"079",2006-11-21 00:00:00,2011-05-25 16:13:00,3,"rev","act"
"1400EB0245","esuadptd",,,"Sovereign Roundabout North",,,,"Coach Park",,"Lottbridge Drove",,,,"SE-bound",,"SE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563084,100751,0.31207731645,50.7834040061,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2010-10-01 12:12:00,3,"rev","act"
"1400EB0256","esuadpwm",,,"Hardy Drive",,,,"Shops",,"Beatty Road",,,,"adj",,"SW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563485,101005,0.31787366236,50.7855734154,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-01 12:20:00,2,"rev","act"
"1400EB0263","esuadtap",,,"Columbus Drive",,,,"Columbus Drive",,"Ramsay Way",,,,"adj",,"SE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563943,100975,0.32435189987,50.7851746397,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 14:32:00,3,"rev","act"
"1400EB0156","esuadmda",,,"Attfield Walk",,,,"Attfield Walk",,"Wilton Avenue",,,,"adj",,"SE","N0080174","Winkney Farm","Eastbourne",,,,,,0,"U",560669,103048,0.2788520203,50.8047172425,"BCT","MKD","PTP",,,,"079",2006-11-21 00:00:00,2011-05-31 13:04:00,2,"rev","act"
